id,host_id,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,number_of_reviews,review_scores_rating,availability_30,availability_365
720488795152405211,480328832,f,Greenpoint,Brooklyn,40.7311839,-73.95796159999999,Private room in condo,Private room,2,1.0,1.0,"[""Portable fans"", ""Oven"", ""Baking sheet"", ""Laundromat nearby"", ""Fire extinguisher"", ""First aid kit"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Microwave"", ""Host greets you"", ""Wine glasses"", ""Essentials"", ""City skyline view"", ""Iron"", ""Long term stays allowed"", ""Bed linens"", ""Dove body soap"", ""Dishwasher"", ""Portable heater"", ""Radiant heating"", ""Bathtub"", ""Gas stove"", ""River view"", ""Shower gel"", ""Coffee maker: french press"", ""Cleaning products"", ""Dishes and silverware"", ""Suave shampoo"", ""Carbon monoxide alarm"", ""Freezer"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Hot water kettle"", ""Kitchen"", ""Refrigerator"", ""Waterfront"", ""Hangers"", ""Clothing storage: wardrobe and dresser"", ""Books and reading material"", ""Suave conditioner"", ""Room-darkening shades""]",$160.00,17,4.59,30,180
34705719,25182524,f,Harlem,Manhattan,40.80738,-73.95542,Private room in rental unit,Private room,2,1.0,1.0,"[""Oven"", ""Laundromat nearby"", ""Clothing storage: closet"", ""Blender"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Microwave"", ""Hair dryer"", ""Self check-in"", ""Wine glasses"", ""Private living room"", ""Essentials"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""Body soap"", ""Dishwasher"", ""Stove"", ""Lockbox"", ""Bathtub"", ""Heating"", ""TV"", ""Free street parking"", ""Air conditioning"", ""Cleaning products"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Hot water kettle"", ""Kitchen"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Baking sheet"", ""Shampoo"", ""Freezer"", ""Room-darkening shades""]",$93.00,285,4.76,3,282
1226985080764794321,560840755,t,Bushwick,Brooklyn,40.69219890875979,-73.918614144113,Entire rental unit,Entire home/apt,16,3.0,6.0,"[""Oven"", ""Laundromat nearby"", ""Fire extinguisher"", ""First aid kit"", ""Blender"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Crib - available upon request"", ""Noise decibel monitors on property"", ""Cooking basics"", ""Dining table"", ""Microwave"", ""Pets allowed"", ""Hair dryer"", ""Self check-in"", ""Wine glasses"", ""Essentials"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""Stove"", ""Lockbox"", ""Bathtub"", ""Folding or convertible high chair - available upon request"", ""Heating"", ""TV"", ""Free street parking"", ""Air conditioning"", ""Shower gel"", ""Toaster"", ""Cleaning products"", ""Clothing storage"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Hot water kettle"", ""Kitchen"", ""Conditioner"", ""Private entrance"", ""Refrigerator"", ""Hangers"", ""Record player"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Arcade games"", ""Shampoo"", ""Freezer""]",$364.00,6,5.0,23,298
49441284,1211119,f,Ridgewood,Queens,40.70690180599711,-73.91013293689059,Private room in rental unit,Private room,2,1.0,1.0,"[""Fire extinguisher"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Host greets you"", ""Exercise equipment"", ""City skyline view"", ""Essentials"", ""Iron"", ""Heating"", ""Air conditioning"", ""Breakfast"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""Private entrance"", ""Kitchen"", ""Lock on bedroom door"", ""Hangers"", ""Piano""]",$71.00,0,,29,179
9297960,10646374,f,Williamsburg,Brooklyn,40.7063,-73.94886,Private room in loft,Private room,2,,1.0,"[""Air conditioning"", ""Hangers"", ""Free parking on premises"", ""Elevator"", ""Dryer"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Heating"", ""Washer""]",,0,,0,0
51622736,51501835,f,Chinatown,Manhattan,40.71854,-73.99587,Entire rental unit,Entire home/apt,2,1.0,0.0,"[""Bed linens"", ""Kitchen"", ""Paid dryer \u2013 In building"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Hangers"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Pets allowed"", ""Heating"", ""Elevator"", ""Essentials"", ""Iron"", ""TV""]",$125.00,4,4.25,0,276
29168569,26377263,t,East Flatbush,Brooklyn,40.65374,-73.93608,Private room in rental unit,Private room,2,1.0,1.0,"[""Laundromat nearby"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Dining table"", ""Cooking basics"", ""Microwave"", ""Self check-in"", ""Private living room"", ""Essentials"", ""Central air conditioning"", ""Iron"", ""Long term stays allowed"", ""Bed linens"", ""Stainless steel oven"", ""Dishwasher"", ""HDTV with standard cable"", ""Stainless steel stove"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Free driveway parking on premises"", ""Central heating"", ""Free street parking"", ""Toaster"", ""Cleaning products"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Refrigerator"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Smart lock"", ""Freezer""]",$55.00,7,5.0,11,346
21950963,50414933,f,Hell's Kitchen,Manhattan,40.76462,-73.98751,Entire rental unit,Entire home/apt,4,1.0,1.0,"[""Oven"", ""Fire extinguisher"", ""Blender"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Hot tub"", ""Microwave"", ""Hair dryer"", ""Wine glasses"", ""Essentials"", ""City skyline view"", ""Central air conditioning"", ""Iron"", ""Bed linens"", ""TV with standard cable"", ""Body soap"", ""Dishwasher"", ""Stove"", ""Elevator"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Drying rack for clothing"", ""Washer"", ""Toaster"", ""Shower gel"", ""Cleaning products"", ""Dishes and silverware"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Shampoo"", ""Freezer""]",$296.00,23,5.0,0,31
49709501,95552798,f,Williamsburg,Brooklyn,40.71438,-73.96614,Entire rental unit,Entire home/apt,2,,,"[""First aid kit"", ""Blender"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Microwave"", ""Hair dryer"", ""Wine glasses"", ""Essentials"", ""City skyline view"", ""Iron"", ""Bed linens"", ""Body soap"", ""Dishwasher"", ""Clothing storage: dresser"", ""Italia  gas stove"", ""Elevator"", ""Bathtub"", ""River view"", ""Heating"", ""Washer"", ""Bosh refrigerator"", ""Air conditioning"", ""Shower gel"", ""Coffee maker: french press"", ""Cleaning products"", ""Dishes and silverware"", ""Toaster"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hot water"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water kettle"", ""Waterfront"", ""Hangers"", ""Shampoo"", ""Freezer""]",,3,4.67,0,0
5718494,11559667,f,Lower East Side,Manhattan,40.72038,-73.99154,Entire rental unit,Entire home/apt,2,,1.0,"[""Fire extinguisher"", ""First aid kit"", ""Air conditioning"", ""Wifi"", ""Hair dryer"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Heating""]",,1,5.0,0,0
9274309,36510847,f,Bedford-Stuyvesant,Brooklyn,40.6853,-73.95618,Entire condo,Entire home/apt,3,,1.0,"[""Oven"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Keypad"", ""Cooking basics"", ""Microwave"", ""Pets allowed"", ""Hair dryer"", ""Self check-in"", ""Essentials"", ""Iron"", ""Bed linens"", ""Dishwasher"", ""Stove"", ""Elevator"", ""Bathtub"", ""Heating"", ""TV"", ""Washer"", ""Outdoor furniture"", ""Free street parking"", ""Air conditioning"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Private entrance"", ""Coffee maker"", ""Private patio or balcony"", ""Refrigerator"", ""Hangers"", ""Shampoo""]",,33,4.88,0,0
43452122,45774825,f,Nolita,Manhattan,40.72158,-73.99429,Entire rental unit,Entire home/apt,2,,1.0,"[""Kitchen"", ""TV"", ""Air conditioning"", ""Hangers"", ""Carbon monoxide alarm"", ""Hot water"", ""Dryer"", ""Hair dryer"", ""Smoke alarm"", ""Heating"", ""Wifi"", ""Shampoo"", ""Pets allowed"", ""Essentials"", ""Iron"", ""Washer""]",,1,5.0,0,0
24140198,85506502,f,Nolita,Manhattan,40.72245,-73.99505,Entire rental unit,Entire home/apt,2,,1.0,"[""Portable fans"", ""Oven"", ""Laundromat nearby"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Cooking basics"", ""Microwave"", ""Hair dryer"", ""Self check-in"", ""Essentials"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""Dishwasher"", ""Stove"", ""Ethernet connection"", ""Lockbox"", ""Elevator"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Heating"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Hot water kettle"", ""HDTV with Roku"", ""Kitchen"", ""Coffee maker: pour-over coffee"", ""Refrigerator"", ""Hangers"", ""Sound system with aux"", ""Baking sheet"", ""Shampoo"", ""Freezer"", ""Room-darkening shades""]",,4,5.0,0,0
13493430,3341869,f,Kensington,Brooklyn,40.64224,-73.97549,Entire rental unit,Entire home/apt,4,,2.0,"[""Kitchen"", ""TV"", ""Air conditioning"", ""Hangers"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Heating"", ""Elevator"", ""Essentials"", ""Iron"", ""Washer""]",,1,5.0,0,0
52823346,26408085,f,Ridgewood,Queens,40.71012,-73.91519,Private room in townhouse,Private room,2,,1.0,"[""First aid kit"", ""Air conditioning"", ""Exterior security cameras on property"", ""Pets allowed"", ""Wifi"", ""Kitchen"", ""TV""]",,0,,0,0
1142821407662262251,572508219,f,Murray Hill,Manhattan,40.74699421774983,-73.97704159002582,Entire rental unit,Entire home/apt,3,1.0,1.0,"[""Bed linens"", ""Central heating"", ""Air conditioning"", ""Hangers"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Pets allowed"", ""Iron"", ""TV""]",$149.00,0,,21,147
878314281406257686,80561485,f,Financial District,Manhattan,40.705658694961755,-74.00990057822345,Private room in rental unit,Private room,1,,,"[""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Pool table"", ""Smoke alarm"", ""Kitchen"", ""Washer""]",,1,5.0,0,0
1132610485988991075,571615601,f,Financial District,Manhattan,40.70947,-74.01394,Room in hotel,Private room,2,,1.0,"[""Gym"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Coffee"", ""Pets allowed"", ""Hair dryer"", ""Self check-in"", ""Essentials"", ""Bed linens"", ""Building staff"", ""Heating"", ""TV"", ""Air conditioning"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Coffee maker: Keurig coffee machine"", ""Shampoo"", ""Conditioner"", ""Elevator"", ""Room-darkening shades""]",,0,,0,0
1215192926699068019,4322464,f,Bedford-Stuyvesant,Brooklyn,40.68511549999999,-73.9456762,Private room in rental unit,Private room,2,2.5,2.0,"[""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Air conditioning"", ""Lockbox"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Noise decibel monitors on property"", ""Washer"", ""Carbon monoxide alarm"", ""Fire pit"", ""BBQ grill"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Exercise equipment"", ""Self check-in"", ""TV""]",$252.00,0,,27,362
9612938,49736436,f,Washington Heights,Manhattan,40.8338,-73.93842,Entire rental unit,Entire home/apt,3,1.0,1.0,"[""Rice maker"", ""Fire extinguisher"", ""Laundromat nearby"", ""First aid kit"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Microwave"", ""Pets allowed"", ""Hair dryer"", ""Host greets you"", ""Wine glasses"", ""Essentials"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""Stove"", ""Ethernet connection"", ""Backyard"", ""Heating"", ""TV"", ""Free street parking"", ""Air conditioning"", ""Clothing storage"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Hot water kettle"", ""Kitchen"", ""Private entrance"", ""Pocket wifi"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Baking sheet"", ""Shampoo"", ""Freezer"", ""Room-darkening shades""]",$100.00,40,4.85,16,136
11728836,10620222,f,Astoria,Queens,40.76778,-73.92043,Entire rental unit,Entire home/apt,4,,1.0,"[""Kitchen"", ""Hangers"", ""Elevator"", ""Wifi"", ""Heating"", ""Shampoo"", ""Essentials"", ""Iron"", ""TV""]",,1,5.0,0,0
52444890,329475936,f,Rosedale,Queens,40.66185,-73.73826,Entire home,Entire home/apt,2,,2.0,"[""Portable fans"", ""Oven"", ""Babysitter recommendations"", ""Laundromat nearby"", ""Fire extinguisher"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Backyard"", ""Ceiling fan"", ""Bathtub"", ""Gas stove"", ""Heating"", ""Free street parking"", ""Cleaning products"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""42 inch HDTV with Hulu, Netflix, Roku, Disney+, Amazon Prime Video"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water kettle"", ""Private entrance"", ""Refrigerator"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Freezer"", ""Room-darkening shades""]",,20,4.9,27,87
1353112820561322179,5816670,f,Rosebank,Staten Island,40.61386,-74.07365,Private room in home,Private room,1,1.0,1.0,"[""Fire extinguisher"", ""Coffee maker: espresso machine, Nespresso"", ""First aid kit"", ""Dedicated workspace"", ""Coffee"", ""Microwave"", ""Private BBQ grill: charcoal"", ""Self check-in"", ""Private living room"", ""Long term stays allowed"", ""Iron"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Portable heater"", ""TV"", ""Washer"", ""Central heating"", ""Barbecue utensils"", ""Free street parking"", ""Mini fridge"", ""Air conditioning"", ""Shower gel"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Private entrance"", ""EV charger - level 2, tesla only"", ""Conditioner"", ""Paid dryer \u2013 In unit"", ""Lock on bedroom door"", ""Private pool"", ""Hangers"", ""Shampoo"", ""Smart lock"", ""Freezer""]",$38.00,0,,7,331
688602835794547518,473877264,t,Bushwick,Brooklyn,40.69461,-73.91178,Entire rental unit,Entire home/apt,2,2.0,2.0,"[""Laundromat nearby"", ""Fire extinguisher"", ""Blender"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Cooking basics"", ""Coffee"", ""Hot tub"", ""Microwave"", ""Hair dryer"", ""Self check-in"", ""Wine glasses"", ""Essentials"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""Stainless steel oven"", ""Dishwasher"", ""Stainless steel stove"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""TV"", ""Central heating"", ""Free street parking"", ""Air conditioning"", ""Shower gel"", ""Toaster"", ""Cleaning products"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Coffee maker: espresso machine, french press"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Hot water kettle"", ""Kitchen"", ""Private entrance"", ""Private patio or balcony"", ""Refrigerator"", ""Hangers"", ""Books and reading material"", ""Shampoo"", ""Freezer"", ""Room-darkening shades""]",$130.00,39,4.97,0,61
762426,3799199,t,Upper West Side,Manhattan,40.7988,-73.96113,Private room in rental unit,Private room,2,2.0,1.0,"[""Baking sheet"", ""Oven"", ""Rice maker"", ""Fire extinguisher"", ""Portable air conditioning"", ""First aid kit"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Cooking basics"", ""Coffee"", ""Microwave"", ""Hair dryer"", ""Exercise equipment: stationary bike"", ""Wine glasses"", ""Essentials"", ""City skyline view"", ""Iron"", ""Long term stays allowed"", ""Bed linens"", ""Body soap"", ""Dishwasher"", ""Stove"", ""Window guards"", ""Ethernet connection"", ""Ceiling fan"", ""32 inch HDTV with HBO Max, Apple TV, Amazon Prime Video, Netflix"", ""Elevator"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Drying rack for clothing"", ""Central heating"", ""Free street parking"", ""Paid washer \u2013 In building"", ""Coffee maker: drip coffee maker, espresso machine, french press, pour-over coffee"", ""Toaster"", ""Shower gel"", ""Breakfast"", ""Cleaning products"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Conditioner"", ""Paid parking garage off premises"", ""Refrigerator"", ""Safe"", ""Hangers"", ""AC - split type ductless system"", ""Books and reading material"", ""Shampoo"", ""Paid dryer"", ""Freezer"", ""Park view"", ""Room-darkening shades""]",$130.00,21,4.75,27,177
24312253,172851546,t,Upper West Side,Manhattan,40.798267,-73.964378,Private room in rental unit,Private room,2,2.0,1.0,"[""Laundromat nearby"", ""Dining table"", ""Extra pillows and blankets"", ""Cooking basics"", ""Coffee"", ""Iron"", ""Bed linens"", ""Radiant heating"", ""Tresemme Moisture Rich shampoo"", ""Hockey rink"", ""Mini fridge"", ""Toaster"", ""Cleaning products"", ""Cleaning available during stay"", ""Hot water"", ""Fast wifi \u2013 1001 Mbps"", ""Tresemme Moisture Rich conditioner"", ""Safe"", ""Kayak"", ""Hangers"", ""Free dryer \u2013 In unit"", ""AC - split type ductless system"", ""Arcade games"", ""Smart lock"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Luggage dropoff allowed"", ""LG refrigerator"", ""Ethernet connection"", ""Bikes"", ""Drying rack for clothing"", ""Barbecue utensils"", ""Game console"", ""Smoke alarm"", ""Beach essentials"", ""Record player"", ""Baking sheet"", ""Avanti stainless steel gas stove"", ""Single level home"", ""Edifier  sound system with Bluetooth and aux"", ""Fire pit"", ""Microwave"", ""Bread maker"", ""Hair dryer"", ""Window AC unit"", ""Pets allowed"", ""Portable heater"", ""Ceiling fan"", ""Board games"", ""42 inch HDTV with Amazon Prime Video, Hulu, Netflix, HBO Max, Apple TV, Roku, Disney+"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Avanti stainless steel oven"", ""Olay Ultra Moisture with Shea Butter body soap"", ""Mosquito net"", ""Coffee maker: drip coffee maker, espresso machine, french press, pour-over coffee"", ""Shower gel"", ""Hammock"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hot water kettle"", ""Kitchen"", ""Pocket wifi"", ""Lock on bedroom door"", ""Books and reading material"", ""Private gym nearby"", ""Room-darkening shades"", ""Portable fans"", ""Rice maker"", ""Blender"", ""Dedicated workspace"", ""Crib"", ""Self check-in"", ""Wine glasses"", ""Essentials"", ""Long term stays allowed"", ""Paid parking off premises"", ""Theme room"", ""Bidet"", ""Dishwasher"", ""BBQ grill: charcoal"", ""Outlet covers"", ""Outdoor playground"", ""Free street parking"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Exercise equipment: free weights, yoga mat"", ""Piano"", ""Elevator"", ""Freezer""]",$98.00,38,4.97,0,129
10035098,51513795,f,Upper West Side,Manhattan,40.77731,-73.98143,Entire rental unit,Entire home/apt,3,,,"[""Kitchen"", ""Air conditioning"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Shampoo"", ""Essentials"", ""Iron"", ""TV""]",,1,4.0,0,0
31319380,234440538,f,Upper East Side,Manhattan,40.78044,-73.95414,Entire rental unit,Entire home/apt,4,,1.0,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Shampoo"", ""Essentials"", ""Heating"", ""TV""]",,0,,0,0
12492242,38864859,f,Upper East Side,Manhattan,40.7842,-73.95105,Entire rental unit,Entire home/apt,2,,,"[""Pets allowed"", ""Wifi"", ""Smoke alarm"", ""Hair dryer"", ""Kitchen"", ""Shampoo"", ""TV""]",,0,,0,0
45894474,371795453,f,Bedford-Stuyvesant,Brooklyn,40.68954849243164,-73.94300079345703,Private room in rental unit,Private room,1,,,"[""Oven"", ""Cooking basics"", ""Microwave"", ""Bed linens"", ""Dishwasher"", ""Stove"", ""Backyard"", ""BBQ grill"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Coffee maker"", ""Refrigerator""]",,0,,28,363
35996222,270796745,t,Allerton,Bronx,40.86728752629203,-73.85112759879048,Private room in rental unit,Private room,2,1.0,1.0,"[""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave"", ""Hair dryer"", ""Host greets you"", ""Essentials"", ""Iron"", ""Stove"", ""Backyard"", ""Heating"", ""TV"", ""Free street parking"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Shampoo""]",$114.00,207,4.75,18,166
52060325,193758145,f,Inwood,Manhattan,40.86455,-73.92072,Entire rental unit,Entire home/apt,4,1.0,1.0,"[""Portable fans"", ""Oven"", ""Baking sheet"", ""Laundromat nearby"", ""Fire extinguisher"", ""Blender"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Dining table"", ""Cooking basics"", ""Microwave"", ""Pets allowed"", ""Hair dryer"", ""Window AC unit"", ""Host greets you"", ""Full size refrigerator with freezer on top.  Condiments provided in refrigerator.  Two ice-trays in freezer. refrigerator"", ""Wine glasses"", ""Essentials"", ""City skyline view"", ""Iron"", ""32 inch TV with Amazon Prime Video, Apple TV, Hulu, Netflix, Roku"", ""Bed linens"", ""Long term stays allowed"", ""Window guards"", ""Portable heater"", ""Board games"", ""Radiant heating"", ""Bathtub"", ""Outlet covers"", ""Coffee maker: drip coffee maker, french press"", ""Fast wifi \u2013 351 Mbps"", ""Free street parking"", ""Toaster"", ""Sound system with Bluetooth and aux"", ""Cleaning products"", ""Clothing storage"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hot water"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Kitchen"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Paid parking garage off premises"", ""Hangers"", ""Gas range-top, four burners with ample oven. gas stove"", ""Books and reading material"", ""Elevator"", ""Freezer"", ""Room-darkening shades""]",$129.00,48,4.81,0,335
867406219730555446,41704677,f,Washington Heights,Manhattan,40.84566,-73.94038,Private room in rental unit,Private room,2,,1.0,"[""Laundromat nearby"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Window AC unit"", ""Self check-in"", ""Essentials"", ""Iron"", ""Bed linens"", ""Lockbox"", ""Aveeno stress relief  body soap"", ""Radiant heating"", ""Elevator"", ""Bathtub"", ""Free street parking"", ""Mini fridge"", ""Shower gel"", ""Washer \u2013\u00a0In building"", ""Clothing storage"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Refrigerator"", ""Dryer \u2013 In building"", ""Hangers"", ""42 inch HDTV with Roku"", ""Room-darkening shades""]",,11,4.55,29,364
